Apply Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=380595e28ef41587,이음시스템즈 신입 개발자,이음시스템즈 서울,"연봉 21,550,000원 - 25,000,000원","구축, 퇴직연금 구축사업 - JAVA 기반 프로그래밍 SW개발 [근무부서... 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머..."
https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"필요한 기술 연구 및 도입 지원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한..."
https://kr.indeed.com/viewjob?jk=bd1ad6ca3aba3000,데이터 엔지니어 / Data Engineer,Bagelcode 서울,,전산 지식에 대한 이해 - AWS 환경에서 개발/운영 경험 혹은 그에 준하는 지식 - Python / Java / Scala / Kotlin 중 하나 이상을 이용한 개발 경험 [우대 사항] - Hadoop MapReduce...
https://kr.indeed.com/viewjob?jk=73bcd214387a7c69,JAVA개발 및 웹개발 경력자,몽땅뚝딱 안양 동안구,,"[직무내용] 모집분야 : JAVA/PHP관련 업무개발 및 웹서비스 개발... 담당업무 - HTML5, Java-script 를 활용한 웹 개발이 가능하신분 (jQuery, Vu.js 등) - Java Spring 기반 개발을..."
https://kr.indeed.com/viewjob?jk=d4fe3cb1f8e85204,"네트워크, 서버, 솔루션엔지니어",이지서티 서울 구로구,,제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux...
https://kr.indeed.com/viewjob?jk=d7b61229788a1f7f,"연구개발(의료기기)-퓀웨어,전기전자회로 설계,하드웨어, 회로 설계",유니온메디칼 경기도 의정부,,"로그램 개발경력자(Embedded Linux,VC ++,c-builder,JAVA ) (주)유니온메디칼 전기·전자 경력 정규직 채용 모집부문 및... VC ++,c-builder,JAVA ) 1 명 근무조건 고용형태..."
https://kr.indeed.com/viewjob?jk=ac48c232c9e6f025,응용소프트웨어,쿠노소프트 서울 성북구,"월급 2,200,000원 - 2,400,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB..."
https://kr.indeed.com/viewjob?jk=055182677c458671,자동제어 프로젝트 개발 및 시운전,오픈컨트롤 경기도 시흥,"연봉 30,000,000원 - 32,000,000원",지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 Java 기반 Ignition SCADA IIoT Software를 이용하여 파이썬 언어로 개발 및 시운전. Intouch HMI/SCADA로 자동제어 분야 프로젝트...
https://kr.indeed.com/viewjob?jk=5da21a35c78f92e8,"JAVA, 벡엔드 외 경력 정규직",비링크헬스케어 성남 분당구,,경기도 성남시 분당구 미금일로 90번길 32 웰파크 521호 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷...
https://kr.indeed.com/viewjob?jk=b6f6a789b6e7a028,"[Search & Clova] Entity Linking, Keyword...",네이버 대한민국,,"문서 내 중요 키워드 추출 · 검색 키워드 추천 필요 역량 · 리눅스 쉘 프로그래밍 역량 · Python, Java, C 중 하나에 뛰어난 프로그래밍 역량 · 대용량 분산처리 플랫폼 (Hadoop, Spark etc ) 의..."
https://kr.indeed.com/viewjob?jk=248488a94314709b,"[대기업] 광고솔루션 개발 과장(PHP, JAVA)",인코리아 프로페셔널 서울 강남구,,JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA...
https://kr.indeed.com/viewjob?jk=de4a1ae3609e7770,"C# TCP/IP, Serial 개발자 (지방출장 가능한분)",제이씨메디컴 서울,,"750점(급) 정보처리기사 컴퓨터프로그래머1급(C) 컴퓨터프로그래머1급(JAVA) 수학/통계학 컴퓨터/시스템공학 임상병리학 국가유공자 보훈대상자 장애... 능자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자..."
https://kr.indeed.com/viewjob?jk=0bf48d23e52f45b2,신입사원 (웹/자바 개발자),씽크엠 서울 송파구,,"등록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JAVA 응용프로그래머Application 산업별(업종) 통신사.네트워크 네트워크구축 모바일.무선 모바일"
https://kr.indeed.com/viewjob?jk=946fc7e1a2a5a903,전산개발(경력),귀뚜라미그룹 서울 강서구,,"델파이 7, 오라클 10g 나. xPlatform, Ms-SQL, JAVA 다. VS.NET(C#, ASP), Ms-SQL 4) 레저시스템... 통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프..."
https://kr.indeed.com/viewjob?jk=0c32265fe4f353d8,네이버 일본 맛집 서비스 CONOMI Backend 개발자,네이버 대한민국,,"를 활용한 검색 개발 - 서비스 운영을 위한 관리툴 및 Batch Job 개발 [ 필요 역량 ] - Java or Kotlin 언어에 능숙하며 , Spring Boot 를 활용할 수 있으신 분 - Junit / Spock..."
https://kr.indeed.com/viewjob?jk=897cbd0a7dfe012f,퍼스널모빌리티 플랫폼 DART 서버/백엔드 개발자 (37년),다트쉐어링 대한민국,,개발환경 구성 - 다트 서비스 운영 [자격요건] - 일반 사용자용 서비스를 직접 개발하고 운영한 경험 - Java/Spring/Mybatis 기반 개발에 대한 이해 - Spring Security에 대한 이해 - MySQL...
https://kr.indeed.com/viewjob?jk=18f4efe3b906d998,네이버웹툰 서버 개발자(경력),네이버 대한민국,,플랫폼 개발 - 중국/일본 등 현지 오피스 개발자들과의 기술 교류 및 글로벌 개발환경 경험 • 자격요건 - Java & Spring Framework 기반 웹 서버 개발 경력 3년 이상 또는 그에 준하는 역량을 보유하신 분...
https://kr.indeed.com/viewjob?jk=02fe4fdae93d5eb0,시스템/ICT 웹서비스 운영 및 개발 경력사원,한화시스템/ICT 서울 을지로동,,"활동 오픈 API 기반 웹서비스 개발 및 관리 대내 인터페이스 개발 및 관리 [자격요건] 자바(Java, Spring Frameworks 등) 관련 경력 보유하신 분(3년 이상) 웹(HTML, CSS, Javascript..."
https://kr.indeed.com/viewjob?jk=67b4b45ba3a82fd6,인공지능 대표기업 솔트룩스 각 부문 신입 및 경력사원,솔트룩스 서울 강남구,,"신휴가, 프로젝트 휴가 지원 * 동호회 지원 모집구분 ※ SC사업본부 JAVA 웹 개발자(과/차장), 0명 [담당업무 및 자격요건] * 경력 7년이... 및 개발 분야 [우대사항] * JAVA 사용 경험자 * 영어 능통자 우대..."
https://kr.indeed.com/viewjob?jk=513439fc200c379a,[멜론] 플랫폼 개발자 (경력),카카오 4.2 성남 판교역,,멜론 벡엔드 시스템 구조 개선 지원자격 필요 기술 셋 및 지원 자격(경력) -Linux/Java/Oracle(Mysql)/Git 기반 혹은 그에 준하는 언어로 서버 개발이 가능하신 분 -Springframework...
https://kr.indeed.com/viewjob?jk=d6c05c588971df5a,백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트 서울 충정로역,,"능숙 우대사항 - Python, Java등을 이용한 프로그래밍 경험 네트... 명령어 및shell스크립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래밍 경험 네트워크및 서버에 대한 표준화및 운 표준 구성..."
https://kr.indeed.com/viewjob?jk=5e7504a283c851a0,API 테스트 플랫폼 개발자,카카오 4.2 제주도,,"및 원활한 커뮤니케이션 스킬을 보유하신 분 API Testing 분야에서 개발/컨설팅 전문가가 되시고 싶은 분 java, scala, kotlin 등 Functional 또는 OOP Language, 한 가지 이상을 능숙하게..."
https://kr.indeed.com/viewjob?jk=550555c12712c46b,[신입] 대기업관공서 JAVA 프로그래머,㈜루트시스템즈 서울,"연봉 30,000,000원 - 35,000,000원",인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷...
https://kr.indeed.com/viewjob?jk=68ee194a9d487aac,Data Engineer,고도소프트 서울 구로구,,"MongoDB, CouchBase, Hadoop, Redis 등 운영 경험이 있는 분 - PHP, Python, JAVA, GO 중 1개 이상 사용한 개발이 가능한 분 우대사항 - Spark, ELK, R, MapReduce..."
https://kr.indeed.com/viewjob?jk=3190803dba63c314,동영상 데이터/비즈 플랫폼 서버 개발자,카카오 4.2 성남 판교역,,"동영상 비즈 플랫폼 개발 동영상 광고 서버 개발 동영상 데이터 수집/분석 지원자격 기본 조건 Java 개발 경력 2년 이상 Spring Framework 기반 웹 애플리케이션 개발 경험 MySQL, MongoDB 등의..."
https://kr.indeed.com/viewjob?jk=8657f91544ec85a8,Senior Delivery Engineer,NOKIA 4.1 서울,,IBM WebSphere and Apache Tomcat) and Web Applications. •Use of Java programs(programming skill is optional) •Use of Windows...
https://kr.indeed.com/viewjob?jk=30fca54f60bf9231,미래캠퍼스 행정직,연세대학교 4.5 강원도 원주,,"년제)이상 라. 자격요건 및 우대사항 : 1) 전산관련학과 졸업자 또는 정보처리기사자격증 소지자 2) Java, Jsp, RDBMS를 이용한 웹/응용소프트웨어 개발경험자 우대 3) 웹개발 및 운영 경험 1년 이상..."
https://kr.indeed.com/viewjob?jk=e3fa67b5a6c3f10b,신입&경력 JAVA 개발자,넥시큐어시스템테크놀로지 서울 영등포구,,가능자 컴퓨터활용능력 우수 넥시큐어시스템테크놀로지(주) 신입&경력 JAVA 개발자 모집 모집부문 및 자격요건 담당업무 자격요건 인원 [담당... 수 있습니다. 인터넷·IT·통신·모바일·게임>응용 프로그래밍>JAVA
https://kr.indeed.com/viewjob?jk=eae3a96d10afde26,ITO(네트워크 및 서버 관리) 경력직원,현대HDS 서울 송파구,,제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>XML|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>분석...
https://kr.indeed.com/viewjob?jk=405414b5ca8d807d,[신입]2020년 e-Commerce 분야 Java 개발자,아이디알시스템 서울 영등포구,"연봉 28,000,000원 - 30,000,000원","담당업무 담당업무 - 온라인 쇼핑몰 Java 애플리케이션 개발 - PC, Mobie 애플리케이션 개발 우대조건 - 전산전공 관련자 우대 - IT 관련 자격증 소유자 우대 - Java 관련 교육기관 수료자 우대 상세모집요강..."
https://kr.indeed.com/viewjob?jk=ff650ca5454bb920,사업하고 싶은 야망있는 개발자,케어마인드 서울 강남구,,"유지보수 - 에포터 안드로이드 앱 확장 서비스 개발 - 에포터 안드로이드 앱 기획 참여 사용기술 - 언어: Java, Php - DB: MYSQL, Sqlite - 서버: 구글 클라우드 플랫폼 - 이미지처리: Glide..."
https://kr.indeed.com/viewjob?jk=604de7caa5f65310,"Specialist Solutions Architect III, Anal...",Amazon Web Services Korea LLC 서울,,"least one or more programing languages... Python, Java and Scala. · Hands on experience leading large-scale global data..."
https://kr.indeed.com/viewjob?jk=e0d28a5f27c4f306,안드로이드 및 네트워크 프로그래머,신동아전자 경기도 화성,,터넷·IT·통신·모바일·게임>네트워크·서버·보안>ISP·IDC운영|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>LAN·WAN 구축|인터넷·IT·통신·모바일·게임>네트...
https://kr.indeed.com/viewjob?jk=f7c5119b95e971d2,"JAVA 경력 정규직, 계약직",소나텍 서울 서대문구,"연봉 40,000,000원 - 50,000,000원","주)소나텍 JAVA 경력 정규직, 계약직 구인합니다. 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] JAVA 프로그래밍 상주 운영... 웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA"
https://kr.indeed.com/viewjob?jk=7ca81dc0d43fa09d,전산개발 직원,이크레모스 경기도 화성,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... DB서버 구축 및 유지 가능자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자..."
https://kr.indeed.com/viewjob?jk=22e47a04b651ae84,직원,KIS채권평가 대한민국,,"보기술실> *포지션: 프로그래머 신입/경력직 *담당업무: - 프로그래머 *자격요건: - C/C++, C#, java 등 프로그램 개발 가능 - Oracle Database 이용 경험 - Windows server와 Linux..."
https://kr.indeed.com/viewjob?jk=4ab17935b6a97e7e,IT 솔루션 분야 신입사원,프리커스 대한민국,,"전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, ASP, JSP, PHP, HTML 응용프로그래머응용프로그래머, Java, Oracle 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=7268328c0d71d81c,Junior Full-Stack Developer,Asiance 서울,,"등의 CMS도 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드 . • MySQL..."
https://kr.indeed.com/viewjob?jk=7a8b5b95270f34e4,생보사 영업지원시스템 개발/운영(Java/장기/시청역),디와이즈 서울 중구,,주식회사 디와이즈 [생보사 JAVA 개발/운영 모집] 모집부문 및 자격요건... 학력 : 초대졸 이상 · 경력 : 6년이상(중급) [개발환경] · Java · JSP · Oracle · Javascript(Jquery) 0명...
https://kr.indeed.com/viewjob?jk=59fc09f70b760da5,"JSP, JAVA 외 신입/경력 정규직, 프리랜서",지아이데이타 서울,,통신·모바일·게임>웹프로그래밍>JAVA|인터넷·IT·통신·모바일·게임>웹프... 프로그래밍>ActiveX|인터넷·IT·통신·모바일·게임>응용 프로그래밍>JAVA|인터넷·IT·통신·모바일·게임>응용 프로그래밍>Visual Basic...
https://kr.indeed.com/viewjob?jk=8509a92e46706b0f,WEB 풀스택 개발자,스마트잭 서울 성동구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=45c7213e387a7cc2,S/W 개발자,지아이데이타 서울,,"능자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... 응용 프로그래밍>VB.NET|인터넷·IT·통신·모바일·게임>웹프로그래밍>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>.NET|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=989c8d5579ea7132,"인공지능 플랫폼 회사(알파브릿지) 경력직(IT, 관리)",에셋플러스자산운용 대한민국,,"로세스 구축 및 운영 -Linux / My SQL 운영 및 관리 경력자 우대 -Python / C/C++ / JAVA 등 데이터 분석 및 처리관련 개발언어 숙련자 우대 -API, Scraping 등 활용 데이터 수집, 운영관..."
https://kr.indeed.com/viewjob?jk=15d59eccf1eb06ee,(주)인재아이엔씨 JAVA/JSP 개발자,인재아이엔씨 서울 구로구,,"- 소프트웨어학과 및 전산계열 전공자... W개발 학원 수료자 - 소프트웨어(컴퓨터)공학과, 전자계산학과 등 전공우대 - 정보처리기사, KOSA 자격증 소지자 우대 인터넷·IT·통신·모바일·게임>전산·IT기술지원>S/W 엔지니어"
https://kr.indeed.com/viewjob?jk=67de19e751de6d78,웹 개발 경력직,비스퀘어 부산 해운대구,"연봉 30,000,000원 - 35,000,000원","개발 언어 C++, Go, Java, PHP, Python, Nodejs 가능자 - 모바일 개발 언어 Java, Kotlin, Objective-c... 통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=e762b6046e93c3e2,"뱅킹시스템 개발 및 유지보수(정규직,계장-대리급)",디에스파트너즈그룹 서울,,"당업무 :뱅킹시스템 여/수신 업무 개발 및 유지보수 자격조건 - 학력: 4년대졸 - 프로그램 개발자 : JAVA, ORACLE/SQL 등 활용 가능자 - 프로그램 개발경력 : 여신/수신업무 실무경력자 우대 - R-CLIPS..."
https://kr.indeed.com/viewjob?jk=5814ac1fc4d0f5b6,"[응용프로그램 개발] C#,Java개발자",제이앤케이씨 서울 금천구,"월급 2,000,000원",[직무내용] 당사는 2011년 창업한 기업으로서 대기업에서 경력의 임원진을 중심으로 스마트팩토리 사업과 스마트팜 사업이 진행되고 있으며 매년 안정적인 성장을 하고 있는 기업입니다. 금번 스마트팜 및 스마트 LBS시스템 개발을...
https://kr.indeed.com/viewjob?jk=3e2a310c9dd0f693,[멜론] 빅데이터 서비스 개발자,카카오 4.2 성남 판교역,,"등)을 활용한 데이터 시각화 서비스 개발 지원자격 Spring Framework 개발 경력 3년 이상 Java 언어 능숙 자료구조, 알고리즘, OS, 네트워크, SQL의 기초 지식 보유 긍정적이고 원활한 커뮤니케이션..."
https://kr.indeed.com/viewjob?jk=afddcf3c0ce67dd3,HW/SW 분야에 직무 교육 전문 강사,에이치에스글로벌 서울 강남구,,습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=52f5bac4a1db24d9,전자태그(RFID) 경력 정규직,큐비안엔터프라이즈 서울 송파구,"연봉 35,000,000원 - 40,000,000원","Java / Java script / JSP / C# ORACLE... 학력사항: 대학(2,3년)졸업 이상 연령: 무관 성별: 무관 기타: Java / Java script / JSP / C# ORACLE / MSSQL..."
https://kr.indeed.com/viewjob?jk=acbc411113b81ae5,데이터 엔지니어,리디 서울특별시,,"파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail, 연락 가능한..."
https://kr.indeed.com/viewjob?jk=5b911436fa40735c,JAVA 인사업무개발-소공동,연우정보기술 서울 중구,,인원 [담당업무] [웹프로그래밍] 대기업 인사업무개발 소공동 JAVA 중급 ~ 고급 2명 20.2.3~9개월 [자격요건] 경력사항: 경력(6... 통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=85c81a1af6071ab6,Back-end Application Developer,KOREA CONTENT PLATFORM 서울,,"similar field - Experience and knowledge with our tech stack - Java, JSP, Spring, MySQL, Docker, AWS, HTML / CSS / JavaScript..."
https://kr.indeed.com/viewjob?jk=f42cb28b2ec97f38,BI 분야 PM / PL / 개발직,비아이매트릭스 서울,,"경력자(개발이 가능한 IT컨설턴트) - JAVA/JSP, javascript, VB, VBA 개발자 (JAVA/JSP 등 프로그래밍 가능자 및 VB... JAVA/JSP, javascript, VB, VBA 개발자 (JAVA..."
https://kr.indeed.com/viewjob?jk=128d186818719b49,개발자,Nexon 성남 분당구,,"주요업무 - 웹 플랫폼 개발 및 운영 - 커뮤니티 서비스 개발 및 운영 (web) 지원자격 - Java 기반 웹 서비스 개발 실무경력 2년 이상 - Spring, MVC Framework 기반 Web..."
https://kr.indeed.com/viewjob?jk=d63b18331c7f120b,PHP웹프로그래머 경력 (웹/하이브리드 앱 개발),국민트랜스 서울 중구,"연봉 30,000,000원 - 32,000,000원","절차 및 제출서류 제출서류 이력서에 응시분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 콘텐츠.사이트운영디버깅 웹프로그래머웹프로그래머, ASP, JSP, JAVA, Servlet, CORBA, PHP, CGI, XML"
https://kr.indeed.com/viewjob?jk=77d404066eb04cb2,"JAVA, 벡엔드 외 신입/경력 정규직",틴텍씨앤씨 서울 강서구,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드...
https://kr.indeed.com/viewjob?jk=16af988cd8210617,인사시스템 개발자,카카오 4.2 성남 판교역,,편의를 위한 시스템 개발 및 운영 향후 인사에 대한 인사이트를 제공할 시스템 설계 및 개발 지원자격 Java 기반 웹 애플리케이션 개발 역량을 보유하신 분 (필수) 인사 관련 시스템에 관심이 있는 분 신입 또는 경력...
https://kr.indeed.com/viewjob?jk=1d6f7e11a6cece4c,의료기기 S/W 엔지니어,에이치아이 메디칼HI Medical 강원도 원주,"연봉 30,000,000원 - 32,000,000원","이력서에 응시분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo"
https://kr.indeed.com/viewjob?jk=bb22e1b9b7683013,"Front End Software Engineer, TensorFlow",Google 4.3 서울,,"Programming abilities and proficiency with backend (Python, Java). Programming abilities and proficiency in TypeScript. About..."
https://kr.indeed.com/viewjob?jk=a9738ffc02595fe4,Software Engineer (PM),골드윙파트너스 서울,,framework using Java / Kotlin 2. Experience in NDK/C++/Java/Apple framework 3... 통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=63011090ab296ac0,백엔드 개발자 찾습니다 신입/경력 무관,레인써클 서울 영등포구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
https://kr.indeed.com/viewjob?jk=cba363a57fdf6516,JAVA개발자,아이비센터 서울 서초구,,"상여금 : 0% (미 포함) - 면접 후 결정 가능 우대조건 : 인근거주자,고용촉진지원금대상자,청년층우대 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA"
https://kr.indeed.com/viewjob?jk=491598917d74c611,개발,참솔테크 인천 부평구,"연봉 40,000,000원 - 42,000,000원","이력서에 응시분야, 연락처, 희망연봉 기재 직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo"
https://kr.indeed.com/viewjob?jk=b0e9252f0c2cf6ec,[개발]위메프패션 백엔드 개발자(정규직),위메프 2.3 대한민국,,"개발 프로그래머 [담당업무] - 위메프패션 서비스 백엔드 개발 [자격사항] - 백엔드개발 경력 3년 이상 - Java, Node.js, Python, Php, Ruby 중 하나 이상 백엔드 개발 경험이 있으신 분 - NoSql..."
https://kr.indeed.com/viewjob?jk=9d4c2a4fa17a8d2a,수성정보통신 안드로이드 앱 개발자,수성정보통신 경기도 평택,"월급 2,500,000원","수성정보통신 | 안드로이드 앱 화면구성코딩 개발자 | java,응용프로그래머 | 계약직 | 1개월~3개월 | 요일협의 | 조일근무 | 월급 2,500,000 | 25 ~ 37 | 2020-02-17"
https://kr.indeed.com/viewjob?jk=c50fe0af6efe2af6,"분자진단, 정밀의학 솔루션 개발자 및 웹 개발자 수시",어큐진 인천 계양구,,담당업무 - Web application 개발 / DB 설계 및 운용 / API 개발 * 필수사항 1. JAVA 2. Spring framework 3. MySQL 4. Linux 서버 운용 * 우대사항 - RESTful...
https://kr.indeed.com/viewjob?jk=1a004c722da6cad0,[개발]상품 데이터 백엔드 개발자(정규직),위메프 2.3 대한민국,,"비교/속성을 위한 백오피스 개발 - 상품 매칭/상품 속성 처리/배치 등 데이터 처리 개발 [자격사항] - Java/Spring 서버 개발 경력 3년 이상 - Spring framework, Spring Data JPA 대용..."
https://kr.indeed.com/viewjob?jk=d72b0a2ba6426ca8,[금융플랫폼사] Application Architect,커리어라임즈 서울,,"또는 그에 준하는 경력 보유자 [구성기술] - Framework : Java, Spring, MyBatis - DB : Oracle, Maria... 소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA"
https://kr.indeed.com/viewjob?jk=e344fae0adb0dfcb,기술연구소 웹프로그래밍 연구개발 경력직,인코리아 프로페셔널 서울 성동구,"연봉 35,000,000원 - 40,000,000원","(주)인코리아 프로페셔널 JAVA, XML 외 경력 정규직 채용 모집부문... 게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>XML|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=4a28af901ef99d49,"센스있는 편집, 제품디자이너, 책임감 있는 디자이너",루시 고양 일산동구,,"의사 소통 및 협업능력 보유자 [응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자... 업디자인>제품디자인|인터넷·IT·통신·모바일·게임>응용 프로그래밍>JAVA"
https://kr.indeed.com/viewjob?jk=21f720e55bab4c8d,카카오톡 서버 개발자,카카오 4.2 성남 판교역,,"연동되며 새로운 가치를 창출할 신규 서비스들의 서버 사이드를 설계, 개발합니다. 지원자격 필수 사항 Java 언어 고급 Spring framework 기반 서버 개발 경험 (3년 이상) 모바일/웹 환경을 위한 API..."
https://kr.indeed.com/viewjob?jk=6a49ea76da8d2265,"서버개발자(주니어, 시니어)",넥스트매치 서울 서초구,,"서버개발자(주니어, 시니어) - Ruby on Rails 개발자 - PHP/CodeIgniter 개발자 - Java Spring 개발자 - AWS 서비스 운영 경험자 - MySQL, Postgre, Redis 경험자..."
https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b,모바일 앱 보안 솔루션 개발부문,스틸리언 서울 용산구,,"앱수트는 C언어, Java, Python을 통해 주로 개발합니다. - ELF, Dalvik, Gradle 빌드 시스템, Java bytecode... 분 모집 Part 3) - Java, Objective C, Swift..."
https://kr.indeed.com/viewjob?jk=433e6d3d547a3022,자바 /스프링 프레임워크/JSP/자바스크립트 웹개발자 정규직,시크릿다이렉트코리아 서울 강남구,,"절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머웹프로그래머, JAVA, MySQL, MS-SQL 응용프로그래머응용프로그래머, Java, Application 산업별(업종) 연구.조사.컨설팅 경영연구소, 경제연구소"
https://kr.indeed.com/viewjob?jk=e1d291217b4388ba,중견기업 웹개발자 경력 정규직 (과장급),마이더스에이치알 용인 기흥구,,"요건 모집부문 담당업무 자격요건 인원 웹개발자 Java JSP [담당업무] 1. JAVA, JSP 시스템 운영 및 개발 경력 5년~9년 [근무... 통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프..."
https://kr.indeed.com/viewjob?jk=0bee193bca624351,"웹, C/S 개발자 (C#, ASP.NET, Java, Spring) 정...",디포커스 서울 성동구,,"성별 무관 기타 담당업무 웹, C/S 개발자 (C#, ASP.NET, Java, Spring) 정규직 채용 커리어 양식 지원 아직 커리어에 이력서를... 웹프로그래머웹프로그래머, ASP, JAVA, .NET 응용프로그래머응용프로..."
